author,content,retweet,new_june_2018
moneyform,Kinda wanna sleep. Kinda wanna make money. @HollyLachelle99 @dee_dTr @AlexisAnnBaby @GrahCarter @LoquepiensaMich http://t.co/tBtgGvIzhs,0,1
moneyform,Make money then move to college #SummerPlans @AlexisAnnBaby @peterswimm @Khalil_Leo_Alim @AnnabelPanda @dellski34 http://t.co/tBtgGvIzhs,0,1
moneyform,"We are young af, don't stress so much. Go make money and glo up. @Kymbvrly @MartEatsStars @RosalieWoods_ @LouNmr_ http://t.co/fEvVDYlFzs",0,1
moneyform,I work 6 days straight next week and two of those days are doubles idk if I'm happy to make money or sad bc no sleep @bhall32597,0,1
moneyform,"I just make money, food, 's good vibes @JadenBell1 @FA_OverRated @XoxoHollywood_ @nunis936 @mG_Oziach @bhall32597 http://t.co/p0C0K3vos6",0,1
moneyform,#ProspectingTip- There are 2 sides to my biz; I help people w XYZ  challenge ; and I help people looking for career change make money.,0,1
moneyform,Best strategy to make money online poker #pokerstrategy @MaksPoker @JadenBell1 @ByondContention @jackieulmer @frdruru http://t.co/uD1hcC6XG0,0,1
moneyform,Naaah i lied i just want get high make money an count my souls i take @XoxoHollywood_ @adagrixelda_ @SpicaNMTiara http://t.co/1Cvn34ACqP,0,1
moneyform,What make money and support dead animals in presidential campaign? #letsgroove Its alright! Allllright #DontBeSurprisedBeHumored,0,1
moneyform,"I like telling everyone everything because this way, no one will make money off of a tell-all book about me @allie_koehls23",0,1
moneyform,Feels like I'm missing out on things all because I wantneed to make money @katelynhines3 @moorishtypaguy @teamBasilio http://t.co/tBtgGvIzhs,0,1
moneyform,Anyone can keep the same job and make money it's all about making yourself marketable to a company so that you can keep progressing. @PLo03,0,1
moneyform,6 people .. 120 worth of food .. Good service ... And 2 dollars as a tip ? TF? Do you not understand how servers earn money or what?!,0,1
moneyform,"I like Money, You like Money, Lets go make Money, make sense right? @QuesyQues @__SouljaSlim @norvellia @MaksPoker http://t.co/1Cvn34ACqP",0,1
moneyform,$REPH it's hard enough to make money in this environment so instead if trying to prove who is right or wrong how about we talk price action.,0,1
moneyform,"Disgusts me how the misery merchants industry dependent on the promotion of racism, now long past, flail at all things so as to make money",0,1
moneyform,Would I rather work a lot 's make money or go out with my friends every night @SophiaWarren12 @IanSwanson97 @bbymyIes http://t.co/6d2KLdIro3,0,1
moneyform,"Also, when i do make money i'd invest in some stocks @Gettheclamps12 @MarmarRussell @_Floorgeneral @squishytummy http://t.co/kfRulmkZFr",0,1
moneyform,I don't lie... I make money @MarmarRussell @SophiaWarren12 @Spanglishh_ @Kohlicious53 @Gettheclamps12 @Queen_Miesha_ http://t.co/aaQF2UmkMP,0,1
moneyform,I never understood mfrs who didn't wanna make money. Well wanna make money but don't wanna put in the work to make it like how bih howww?,0,1
moneyform,And I promise I WILL make money with this basketball ish ! @_Floorgeneral @PabloVikasso @CurlySaurus_Rex @EmoreEmy http://t.co/1Cvn34ACqP,0,1
moneyform,Can't I just skip school and make money? @paperview__ @ILyBlurrr @Freepapimook @OTF_Kyle @YungHittaa @WesdawgM http://t.co/vMbYTd7nAk,0,1
moneyform,Then they wonder why people commit crime cause we get tricked into going to college and getting put in debt so we gotta make money some how,0,1
moneyform,We wake up early because we have to make money... @CurlySaurus_Rex @morgankinney_ @fireworkally @Perfectly_Difft http://t.co/6d2KLdIro3,0,1
moneyform,I like tuh make tuh make money get Turnt @IanSwanson97 @paperview__ @Yagabbz @Bigteethtweets @crowninnn @Smash5050 http://t.co/tBtgGvIzhs,0,1
moneyform,"I'm just trying to enjoy life, make money and live comfortable @Perfectly_Difft @JeremyMoffet @_jaklyn @RoshDeSilva http://t.co/SWB63yPhZH",0,1
moneyform,Help others. The only ethical way to make #money @JeremyMoffet @miamour__ @kentell_lamar @FinallyRoger @ButterLRF http://t.co/p0C0K3vos6,0,1
moneyform,Keep to myself 's make money. Maybe @ILyBlurrr @Chrissy5_ @KissMeKevinYK http://t.co/iUW65FqWuK,0,1
moneyform,Free...To earn money for repetition of a unit @bvutistv_ @allie_koehls23 @katelynhines3 @garrettharvick @VictorJamba http://t.co/p0C0K3vos6,0,1
moneyform,"Is the title ""Common Sense Consultant"" something you can make money off of? It seems as though there should be some of them in politics.",0,1
moneyform,Gotta work to make money @JMMay20 @SainttNicholas @Gabbs_Tho @__splashhh @MrFourTwentyy @SatireWorks @rain_records http://t.co/iUW65FqWuK,0,1
moneyform,I wonder if I can make money by renting out my forehead as advertising space @NoBrakesAndrew @JMMay20 @atyashaa http://t.co/uD1hcC6XG0,0,1
moneyform,Wanna go out tonight but I wanna be able to make money tomorrow. @atyashaa @whatsupyeezus23 @PaigeJordannn17 http://t.co/fEvVDYlFzs,0,1
moneyform,Stfu go to school or make money @whatsupyeezus23 @NoBrakesAndrew @FleeGod @CalvinWooden @soloPlaymaker @_mynail http://t.co/vMbYTd7nAk,0,1
moneyform,I learned how to make money no money can make me @soloPlaymaker @_insane50 http://t.co/uD1hcC6XG0,0,1
moneyform,Kinda need a second job man! Take forever to make money but I don't take no time to spend it @_bri_up @MalikAsagai http://t.co/EYgliYa82J,0,1
moneyform,When you smoke a j and bout to make money @pimpinperkins @avery__kury @malaynee123 @Driotic http://t.co/6d2KLdIro3,0,1
moneyform,Now it's a bad thing that I'm tryna make money? @malaynee123 @aSp_MegatroN @3912125 @_bri_up @MacBoltz @ThyJorgeee http://t.co/6d2KLdIro3,0,1
moneyform,I NEED TO FIND ANOTHER BABYSITTING JOB TO MAKE MONEY @locoforliam @AndresCoba97 @_vnlam @AndyCrossIsBoss @ohtaylur http://t.co/SWB63yPhZH,0,1
moneyform,But in all seriousness I have expensive taste and I gotta make money to cater to it. Just like that. @Gabbs_Tho http://t.co/aaQF2UmkMP,0,1
moneyform,"Two jobs is really going to help me make money, but I'm really not excited to not have a life @sara_gilbert9 http://t.co/EYgliYa82J",0,1
moneyform,"Pros don't realize this ""change"" effects us, they get free scufs 's Astros and we don't. They make money from streaming to buy a PS4 we don'",0,1
moneyform,"All I wanna do with the rest of my life is makeup and skin care type things,but no that doesn't ""make money"" @xoxosamanthalen",0,1
moneyform,"I make money all day then I ball with the profits. Bitches hatin on me, I tell them hatin bitches stop it. @PaigeJordannn17",0,1
moneyform,I even got money from photography too...i should really try to make money off my artistic talents bc this part time job shit aint tight,0,1
moneyform,I really don't believe that we're supposed to go to schoolwork our whole lives just to make money and die @_krugie http://t.co/EYgliYa82J,0,1
moneyform,Just gonna chill and work Nd make money @Geez_Jess @locoforliam @Kuhtreenuhhr @spontaammyyous @AgusSchipizza http://t.co/mPsnAupWJj,0,1
moneyform,"I just wanna live hard, party hard, and make money @soforeign_ @sara_gilbert9 @pimpinperkins @xoxosamanthalen http://t.co/SWB63yPhZH",0,1
moneyform,You're depriving them of their natural inclination to explore the open sea just to make money @heavenlucero http://t.co/K22dfwfHhH,0,1
moneyform,"None of these ""hairdressers"" are texting me back nobody wants to make money I guess @NiaTayler__ @NomapheloBilly http://t.co/tBtgGvIzhs",0,1
moneyform,No time to sleep its time to make money :-  ! @NomapheloBilly @NiaTayler__ @treklock @PAMELA_BURKE931 @TooElevated http://t.co/SWB63yPhZH,0,1
moneyform,"No but seriously, I need to start working way harder to make money, so I guess I'm going to be busy from now on @treklock",0,1
moneyform,Niggas quick to make money for themselves but will never put a homie on. That's facts. @TooElevated @malikrlambert http://t.co/kfRulmkZFr,0,1
moneyform,All I want to do is make money and make connections. @malikrlambert @KaylaWasTaken @CrossFitBromo @beaautifulGaal http://t.co/6d2KLdIro3,0,1
moneyform,"Get money, make money, I'm filthy. @JWoods615_ @JBlodgett77 @aesmiley26 @JSavre @caaciqueeeee_ http://t.co/1Cvn34ACqP",0,1
moneyform,"You have to go beyond the desire to make money 's pay bills, Free the audience from the world of Shadows 's dependence #entrepreneur,#startu",0,1
moneyform,Who bout to pay $5 's $10 to be packed u like sardines? Yall ain't bout to make money off me @caaciqueeeee_ http://t.co/vMbYTd7nAk,0,1
moneyform,Would you rather be poor and party or Chill and make money? @MJHund_Redli @JWoods615_ http://t.co/K22dfwfHhH,0,1
moneyform,So nanny's make money living in rich ppls houses rent free just taking care of some rich kids? Why am i not a nanny @polaroidbutera,0,1
moneyform,Goal this summer: make money @RealAlexNicol3 @kylerzthecreatr @FlyahhMariah @ArtoftheElderly @__Veli @RossBrisebois http://t.co/0z9rbLPqxa,0,1
moneyform,I prefer to make money than to waste my time. @FlyahhMariah @RealAlexNicol3 @frankenberri_95 @polaroidbutera http://t.co/uD1hcC6XG0,0,1
moneyform,Tips to getting rich. 1. Work 2. Make Money 3. Invest that money to make more money @navarro_jose14 @BeliezzNik http://t.co/dewZ4zGTZi,0,1
moneyform,Haven't been to the gym in over a week and I'm dying. Got to earn money though. #stuggles @EmilyLytle_8 @BradS_80 http://t.co/yE9rmVbSwp,0,1
moneyform,"Basic knowledge of science, maths, innovative thinkin is all you need. Leave them feelins aside, invest. WAGES DON'T MAKE MONEY PROFIT DOES",0,1
moneyform,Making money makes everybody happy but people make money number one in their life. When you broke who you gone make your # 1? @JanaeUofM18,0,1
moneyform,"How does hibachi make money, that place nasty @andresoftexas @_InfamousDenise @notcortez @314MARIAN98 @tonesismyname http://t.co/kfRulmkZFr",0,1
moneyform,Work is tiring lol if only I could make money sleeping but I think when I sleep and it would kill me.... @sig_1002 http://t.co/3NS9NHYm47,0,1
moneyform,Just make money fnd then the bsss won't ask about ROI any more. @lupitaconde501 @JasonGolden1 @ReneeNicoleeeee http://t.co/0gnh0LU5Jm,0,1
moneyform,What do we make? I don't follow..we make money! What do we create? We create wealth! @heysuswho @harryswarmtea http://t.co/EYgliYa82J,0,1
moneyform,I just want to build a crazy bond with someone that no one or anything can break and make money where I don't have to check my bank account,0,1
moneyform,Looks like I'll be staying here another month or longer. Really don't know what to do but work and make money that people love. @piffystar2,0,1
moneyform,"I love writing word play so much, rappers 's lyricists are lucky they get to make money off of it @ThatDrumGirl http://t.co/mPsnAupWJj",0,1
moneyform,When u sleepy af but u rather make money @eurrope @CChunk_ @ThatDrumGirl @Nkuli__ @RAE_thaKID @Michael___Ray @nxfemi http://t.co/fEvVDYlFzs,0,1
moneyform,There's so many opportunities to make money out there @Michael___Ray @eurrope @NeoshiYaki @lupitaconde501 @heysuswho http://t.co/tBtgGvIzhs,0,1
moneyform,"12 ""I thought, 'This isn't education' You can make money and have a nice degree. But what are you learning about giving back to the world..",0,1
moneyform,Nothing wrong with trying to make music but if youre only doing it to make money and dont actually care about the music get out my mentions,0,1
moneyform,Make money ... get a Human Chiq ma nigga Say no to dem dollz-like girls. @EluxGodfrey @NathanArteaga1 @Its_not_bryan http://t.co/uD1hcC6XG0,0,1
moneyform,I hate working in the fields because I pick slow so I don't exactly make money @lin_durr @shelllykristine @AaronFox39 http://t.co/iUW65FqWuK,0,1
moneyform,11:11 make money honey ! @harryswarmtea @Kevo12_ @sajidpanhwar52 @gameboymark @mstacy844 @Supercreeper119 @lin_durr http://t.co/6d2KLdIro3,0,1
moneyform,I make money by any means so best believe Ima get it while ya niggas sit back and watch @NadiemDhali @_DarkSkinPapii http://t.co/yE9rmVbSwp,0,1
moneyform,How to be a playa like me. Step 1. Make money Step 2. Repeat step 1 @Its_not_bryan @EluxGodfrey @MikeHartney @_Reezyy http://t.co/vMbYTd7nAk,0,1
moneyform,"Nikki is telling me to be a vampire so I can ""earn money for like a million years and be rich"" @MagnetoAgenda http://t.co/tBtgGvIzhs",0,1
moneyform,They make money over our wasted time! how blindsided are people not to see this!? @VintageBunny69 @Mchoueiri http://t.co/EYgliYa82J,0,1
moneyform,"See money, make money @SPEEDBASED @byekierria @kokireina678 @Pp_Fiera @IMTHEREALSITO @MulaMakinMarv @18huned http://t.co/p0C0K3vos6",0,1
moneyform,I make money like a @EastSide_Noodle @killaaa_katieee @ronugolyzoza @elainaa_47 @Tiffi_Montaga @DoctorSoucy http://t.co/vMbYTd7nAk,0,1
moneyform,It's funny how I make money off the shit Susanna Martina hate @MulaMakinMarv @SPEEDBASED @remi_wittman @LycanLeopard http://t.co/nlEVl0L8Ql,0,1
moneyform,"Help me decide please! stay here and make 1 client happy and cost myself nothing, or go to la and make 5 clients happy and maybe make money",0,1
moneyform,"I'm happy my dad is a single parent because that just shows me you don't need anyone in life to help you raise a child, or make money",0,1
moneyform,$CLOK Give it a look if you like to make money #Teambillionaire #budget $TSLA $AMZN #trader @ronugolyzoza @ogmiyacole http://t.co/p0C0K3vos6,0,1
moneyform,Number one: Make Money @PistolsAndLOUD @RiPLilTayTay @2abercrombiepat @almighty_fugie @Hebron8 @lyspolyak @Reyess_28 http://t.co/p0C0K3vos6,0,1
moneyform,"I may not have the money,but certainly I have the brains to apply and come up with plans to make money. @Hebron8 http://t.co/6d2KLdIro3",0,1
moneyform,Tbh I just wanna make money with the person I love @ogmiyacole @PistolsAndLOUD @cattvidall @EastSide_Noodle http://t.co/YG019VRhql,0,1
moneyform,I think young girls are showing too much bc famous celebrities are showing themselves to make money. Teaching society the wrong thing,0,1
moneyform,The struggle of wanting to make money and wanting a day off to enjoy the weather with friends #torn @AndreaWeese http://t.co/SWB63yPhZH,0,1
moneyform,Bad bitches make money; sad bitches don't @Tiffi_Montaga @posadasjavier_ @OneMajorMommie_ @KalebBray_32 @justincryan_ http://t.co/iUW65FqWuK,0,1
moneyform,Ah shit ill try to earn money while i still have time @skrillathon @nelly_h123 @SydneyVerdino @AndreaWeese http://t.co/aaQF2UmkMP,0,1
moneyform,"To all the people who want ""that kind of life"", it's not that hard just earn money and be more daring. @pickle0729 http://t.co/iUW65FqWuK",0,1
moneyform,"Let's make this a productive day, take a walk ,jog, read ,love, laugh and make money. @Chris_bhambatha @SimonStarslag http://t.co/iUW65FqWuK",0,1
moneyform,Maybe I should write a book on what it feels like to have anxiety and then I can make money without leaving my bed @ohwhalekelsey,0,1
moneyform,Learning not to worry about my spending habits. you make money to spend it. @teejanks_ @koncipt @she_baum @08LETHA52 http://t.co/vMbYTd7nAk,0,1
moneyform,Cant wait till 12 cause its PAYYY DAYYY not like I don't make money everyday anyway though #Moneyteam @ShalomeTaylor http://t.co/0gnh0LU5Jm,0,1
moneyform,"Time is money, so make money with your time @Cesarfb_33 @Chris_bhambatha @teejanks_ @CassidySmiith @Skeme @Bigsagie http://t.co/iUW65FqWuK",0,1
